gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Fibro	Mac
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC0681D30FE	1.102	0.673
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.68	0.612
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.024	0.003
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.123	0.119
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.162	0.091
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECFACED2	0.476	0.183
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.002	0.004
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0CBC30AB7	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.321	0.088
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.02	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.023	0.007
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.566	0.217
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.372	0.488
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.704	0.326
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	1.009	0.709
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0082A7233	0.727	1.006
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	0.704	0.951
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	0.618	0.251
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.124	0.084
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.112	0.076
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.005	0.011
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.007	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.033	0.019
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	0.372	0.208
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.033	0.046
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.562	0.231
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC051B1E9C4	0.022	0.023
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0247375A7	0.0	0.007
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0B808E56A	0.064	0.011
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC089D4762F	0.014	0.004
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F73E9099	0.486	0.592
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC016235D3A	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0BC63F8C0	1.037	0.792
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0672FBD31	0.625	0.733
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0545E2502	0.774	0.237
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC006E22794	1.102	0.673
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0458F68A5	0.68	0.612
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06E5E0C83	0.024	0.003
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC09FDA4F45	0.123	0.119
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F4BC2909	0.162	0.091
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC02AE206BE	0.476	0.183
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0A8E69BC5	0.002	0.004
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC05B6D413B	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05992FDC8	0.321	0.088
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC069F95780	0.02	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DAD29856	0.023	0.007
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC02F06FF62	0.566	0.217
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0EC572716	0.372	0.488
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0F8D27FBC	0.704	0.326
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0EA3FC100	1.009	0.709
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC091173D82	0.727	1.006
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC07FB88720	0.704	0.951
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0BD4C290F	0.618	0.251
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC053BBE2B1	0.124	0.084
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0DA5EFA18	0.112	0.076
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0F590482E	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BA41B0D3	0.005	0.011
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0FF018913	0.007	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC08BF895FC	0.033	0.019
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0D7F33CFB	0.372	0.208
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0EACF2D60	0.033	0.046
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC004A436C5	0.562	0.231
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00BE2EEE3	0.022	0.023
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC08AA91C84	0.0	0.007
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC0EAF80261	0.026	0.037
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC05D87F723	0.064	0.011
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0606C6896	0.014	0.004
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC01EA4FF6B	0.486	0.592
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC036D78A43	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC054484F7B	1.037	0.792
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC02392F4AF	0.625	0.733
FN1	P02751	False	FINC_HUMAN		CPI-SC01FFC9392	0.839	0.594
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.774	0.237
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC05CCF815E	1.102	0.673
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.68	0.612
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.024	0.003
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.123	0.119
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.162	0.091
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0D870AE49	0.476	0.183
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.002	0.004
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC08F797F90	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.321	0.088
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.02	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.023	0.007
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.566	0.217
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.372	0.488
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.704	0.326
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	1.009	0.709
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC03DD752AB	0.727	1.006
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	0.704	0.951
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	0.618	0.251
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.124	0.084
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.112	0.076
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.005	0.011
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.007	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.033	0.019
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.372	0.208
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.033	0.046
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.562	0.231
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00064A9CE	0.022	0.023
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.0	0.007
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.467	0.374
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.287	0.539
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.839	0.594
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.467	0.374
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.003
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.244	0.262
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.305	0.06
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	2.431	3.084
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.371	0.552
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.051	0.06
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.05	0.023
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.0	0.004
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.115	0.095
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.499	0.294
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.067	0.123
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.034	0.083
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.013	0.003
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.839	0.594
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.244	0.262
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.138	0.139
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.048	0.068
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.839	0.594
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	2.431	3.084
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.499	0.294
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.034	0.083
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.384	0.648
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.087	0.074
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.839	0.594
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.384	0.648
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.839	0.594
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.015
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.067	0.123
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.796	0.243
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.839	0.594
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.499	0.294
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.839	0.594
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.839	0.594
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.467	0.374
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.467	0.374
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.287	0.539
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	2.431	3.084
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.499	0.294
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.384	0.648
TNC	P24821	False	TENA_HUMAN		CPI-SC04AED00CE	0.499	0.294
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0E60FEE99	0.152	0.195
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.009	0.012
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.124	0.252
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.054	0.019
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.054	0.019
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.152	0.195
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.02	0.014
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.121	0.125
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.152	0.195
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.02	0.014
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.121	0.125
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.472	1.117
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.237	0.265
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.007	0.004
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.003	0.012
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.04	0.062
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	1.195	0.42
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.75	0.278
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.879	0.865
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.879	0.865
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.879	0.865
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.879	0.865
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.879	0.865
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.879	0.865
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.588	0.44
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.094	0.107
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	1.151	0.86
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.626	0.688
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.626	0.688
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.626	0.688
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.626	0.688
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.626	0.688
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.626	0.688
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.525	0.315
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.525	0.315
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.525	0.315
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.038	0.17
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.038	0.17
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.04	0.062
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.04	0.062
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.185	0.262
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.268	0.232
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.207	0.368
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.124	0.236
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.919	1.024
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.919	1.024
