gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Fibro	Mac
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.022	0.116
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	0.323	0.185
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.102	0.121
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.096	0.072
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC051B1E9C4	0.029	0.087
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0247375A7	0.008	0.034
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0B808E56A	0.012	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC089D4762F	0.013	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F73E9099	0.122	0.082
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC016235D3A	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0BC63F8C0	0.444	0.075
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0672FBD31	0.831	0.596
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0545E2502	0.432	0.151
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC006E22794	0.698	0.079
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0458F68A5	0.829	0.389
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06E5E0C83	0.011	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC09FDA4F45	0.15	0.042
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F4BC2909	0.18	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC02AE206BE	0.523	0.248
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0A8E69BC5	0.004	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC05B6D413B	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05992FDC8	0.365	0.111
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC069F95780	0.012	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DAD29856	0.037	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC02F06FF62	0.246	0.042
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0EC572716	0.473	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0F8D27FBC	0.447	0.158
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0EA3FC100	0.762	0.307
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC091173D82	0.94	1.406
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC07FB88720	1.028	1.708
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0BD4C290F	1.022	0.252
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC053BBE2B1	0.063	0.035
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0DA5EFA18	0.18	0.085
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0F590482E	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BA41B0D3	0.015	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0FF018913	0.008	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC08BF895FC	0.022	0.116
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0D7F33CFB	0.323	0.185
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0EACF2D60	0.102	0.121
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC004A436C5	0.096	0.072
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00BE2EEE3	0.029	0.087
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC08AA91C84	0.008	0.034
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC0EAF80261	0.021	0.039
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC05D87F723	0.012	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0606C6896	0.013	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC01EA4FF6B	0.122	0.082
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC036D78A43	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC054484F7B	0.444	0.075
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC02392F4AF	0.831	0.596
FN1	P02751	False	FINC_HUMAN		CPI-SC01FFC9392	0.433	0.192
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.432	0.151
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC05CCF815E	0.698	0.079
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.829	0.389
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.011	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.15	0.042
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.18	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0D870AE49	0.523	0.248
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.004	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC08F797F90	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.365	0.111
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.012	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.037	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.246	0.042
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.473	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.447	0.158
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	0.762	0.307
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC03DD752AB	0.94	1.406
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	1.028	1.708
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	1.022	0.252
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.063	0.035
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.18	0.085
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.015	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.008	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.022	0.116
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.323	0.185
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.102	0.121
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.096	0.072
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00064A9CE	0.029	0.087
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.008	0.034
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.478	0.4
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.299	0.444
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.433	0.192
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.478	0.4
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.178	0.075
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.18	0.067
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	1.11	1.485
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.273	0.207
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.001	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.06	0.036
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.004	0.056
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.036	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.186	0.033
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.038	0.079
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.042	0.073
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.019	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.433	0.192
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.178	0.075
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.087	0.166
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.053	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.433	0.192
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	1.11	1.485
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.186	0.033
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.042	0.073
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.234	0.14
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.069	0.038
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.433	0.192
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.234	0.14
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.433	0.192
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.038	0.079
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.635	0.123
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.433	0.192
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.186	0.033
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.433	0.192
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.433	0.192
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.478	0.4
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.478	0.4
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	1.11	1.485
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.186	0.033
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.234	0.14
TNC	P24821	False	TENA_HUMAN		CPI-SC04AED00CE	0.186	0.033
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0E60FEE99	0.23	0.456
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.003	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.037	0.181
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.022	0.041
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.022	0.041
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.23	0.456
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.028	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.142	0.219
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.23	0.456
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.028	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.142	0.219
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.273	0.625
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.14	0.186
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.002	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	1.129	0.304
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.835	0.333
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.688	1.017
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.688	1.017
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.688	1.017
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.688	1.017
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.688	1.017
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.688	1.017
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.786	0.505
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.077	0.106
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.937	0.468
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.35	0.727
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.35	0.727
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.35	0.727
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.35	0.727
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.35	0.727
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.35	0.727
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.362	0.358
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.362	0.358
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.362	0.358
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.146	0.26
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.31	0.216
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.108	0.282
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.196	0.306
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	1.142	0.585
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	1.142	0.585
